Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
Chad,15.4542,18.7322,7/18/2020,889,75,800,14
Chile,-35.6751,-71.543,7/18/2020,328846,8445,299449,20952
China,31.8257,117.2264,7/18/2020,991,6,985,0
China,40.1824,116.4142,7/18/2020,929,9,788,132
China,30.0572,107.874,7/18/2020,583,6,576,1
China,26.0789,117.9874,7/18/2020,364,1,361,2
China,35.7518,104.2861,7/18/2020,167,2,165,0
China,23.3417,113.4244,7/18/2020,1659,8,1636,15
China,23.8298,108.7881,7/18/2020,255,2,252,1
China,26.8154,106.8748,7/18/2020,147,2,145,0
China,19.1959,109.7453,7/18/2020,171,6,165,0
China,39.549,116.1306,7/18/2020,349,6,0,343
China,47.862,127.7615,7/18/2020,947,13,934,0
China,37.8957,114.9042,7/18/2020,1276,22,0,1254
China,22.3,114.2,7/18/2020,1713,12,1274,427
China,30.9756,112.2707,7/18/2020,68135,4512,63623,0
China,27.6104,111.7088,7/18/2020,1019,4,1015,0
China,44.0935,113.9448,7/18/2020,249,1,237,11
China,32.9711,119.455,7/18/2020,654,0,654,0
China,27.614,115.7221,7/18/2020,932,1,931,0
China,43.6661,126.1923,7/18/2020,155,2,153,0
China,41.2956,122.6085,7/18/2020,164,2,153,9
China,22.1667,113.55,7/18/2020,46,0,46,0
China,37.2692,106.1655,7/18/2020,75,0,75,0
China,35.7452,95.9956,7/18/2020,18,0,18,0
China,35.1917,108.8701,7/18/2020,322,3,315,4
China,36.3427,118.1498,7/18/2020,797,7,785,5
China,31.202,121.4491,7/18/2020,733,7,701,25
China,37.5777,112.2922,7/18/2020,201,0,198,3
China,30.6171,102.7103,7/18/2020,599,3,592,4
China,39.3054,117.323,7/18/2020,203,3,195,5
China,31.6927,88.0924,7/18/2020,1,0,1,0
China,41.1129,85.2401,7/18/2020,106,3,73,30
China,24.974,101.487,7/18/2020,188,2,184,2
China,29.1832,120.0934,7/18/2020,1270,1,1267,2
Colombia,4.5709,-74.2973,7/18/2020,190700,6516,85836,98348
Congo (Brazzaville),-0.228,15.8277,7/18/2020,2633,49,626,1958
Congo (Kinshasa),-4.0383,21.7587,7/18/2020,8324,193,4313,3818
Costa Rica,9.7489,-83.7534,7/18/2020,10551,54,2902,7595
Cote d'Ivoire,7.54,-5.5471,7/18/2020,13912,91,8000,5821
Croatia,45.1,15.2,7/18/2020,4253,120,2929,1204
Cuba,21.521757,-77.781167,7/18/2020,2445,87,2304,54
Cyprus,35.1264,33.4299,7/18/2020,1037,19,845,173
Czechia,49.8175,15.473,7/18/2020,13855,358,8733,4764
Denmark,61.8926,-6.9118,7/18/2020,188,0,188,0
Greenland,71.7069,-42.6043,7/18/2020,13,0,13,0
Denmark,56.2639,9.5018,7/18/2020,13173,611,12209,353
Djibouti,11.8251,42.5903,7/18/2020,5003,56,4809,138
Dominican Republic,18.7357,-70.1627,7/18/2020,51519,971,24607,25941
Ecuador,-1.8312,-78.1834,7/18/2020,73382,5282,31757,36343
Egypt,26.820553,30.802498,7/18/2020,87172,4251,27868,55053
El Salvador,13.7942,-88.8965,7/18/2020,11508,324,6560,4624
Equatorial Guinea,1.6508,10.2679,7/18/2020,3071,51,842,2178
Eritrea,15.1794,39.7823,7/18/2020,251,0,155,96
Estonia,58.5953,25.0136,7/18/2020,2021,69,1912,40
Eswatini,-26.5225,31.4659,7/18/2020,1729,21,788,920
Ethiopia,9.145,40.4897,7/18/2020,9147,163,2430,6554
Fiji,-17.7134,178.065,7/18/2020,26,0,18,8
Finland,61.92411,25.748151,7/18/2020,7318,328,6880,110
France,3.9339,-53.1258,7/18/2020,6655,37,4272,2346
France,-17.6797,149.4068,7/18/2020,62,0,60,2
France,16.265,-61.551,7/18/2020,195,14,172,9
France,-12.8275,45.166244,7/18/2020,2782,37,2591,154
France,-20.904305,165.618042,7/18/2020,22,0,21,1
France,-21.1151,55.5364,7/18/2020,624,3,472,149
France,17.9,-62.8333,7/18/2020,6,0,6,0
France,18.0708,-63.0501,7/18/2020,46,3,39,4
France,14.6415,-61.0242,7/18/2020,262,15,98,149
France,46.2276,2.2137,7/18/2020,201285,30046,71639,99600
Gabon,-0.8037,11.6094,7/18/2020,6315,46,3865,2404
Gambia,13.4432,-15.3101,7/18/2020,93,4,49,40
Georgia,42.3154,43.3569,7/18/2020,1018,15,895,108
Germany,51.165691,10.451526,7/18/2020,202426,9091,187200,6135
Ghana,7.9465,-1.0232,7/18/2020,27060,145,23044,3871
Greece,39.0742,21.8243,7/18/2020,3983,194,1374,2415
Guatemala,15.7835,-90.2308,7/18/2020,38042,1449,23365,13228
Guinea,9.9456,-9.6966,7/18/2020,6491,39,5257,1195
Guyana,4.860416,-58.93018,7/18/2020,327,19,163,145
Haiti,18.9712,-72.2852,7/18/2020,7053,146,3877,3030
Holy See,41.9029,12.4534,7/18/2020,12,0,12,0
Honduras,15.2,-86.2419,7/18/2020,32793,891,3661,28241
Hungary,47.1625,19.5033,7/18/2020,4315,596,3222,497
Iceland,64.9631,-19.0208,7/18/2020,1838,10,1814,14
India,20.593684,78.96288,7/18/2020,1077781,26816,677423,373542
Indonesia,-0.7893,113.9213,7/18/2020,84882,4016,43268,37598
Iran,32.427908,53.688046,7/18/2020,271606,13979,235300,22327
Iraq,33.223191,43.679291,7/18/2020,90220,3691,58492,28037
Ireland,53.1424,-7.6921,7/18/2020,25750,1753,23364,633
Israel,31.046051,34.851612,7/18/2020,49365,401,21348,27616
Italy,41.87194,12.56738,7/18/2020,244216,35042,196806,12368
Jamaica,18.1096,-77.2975,7/18/2020,774,10,679,85
Japan,36.204824,138.252924,7/18/2020,24946,986,19211,4749
Jordan,31.24,36.51,7/18/2020,1214,11,1022,181
Kazakhstan,48.0196,66.9237,7/18/2020,68703,375,40256,28072
Kenya,-0.0236,37.9062,7/18/2020,12750,225,4440,8085
South Korea,35.907757,127.766922,7/18/2020,13745,295,12556,894
Kuwait,29.31166,47.481766,7/18/2020,58904,407,49020,9477
Kyrgyzstan,41.20438,74.766098,7/18/2020,24606,900,10704,13002
Latvia,56.8796,24.6032,7/18/2020,1189,31,1022,136
Lebanon,33.8547,35.8623,7/18/2020,2775,40,1485,1250
Liberia,6.428055,-9.429499,7/18/2020,1088,70,519,499
Liechtenstein,47.14,9.55,7/18/2020,86,1,83,2
Lithuania,55.1694,23.8813,7/18/2020,1915,80,1600,235
Luxembourg,49.8153,6.1296,7/18/2020,5483,111,4333,1039
Madagascar,-18.766947,46.869107,7/18/2020,6849,55,3339,3455
Malaysia,4.210484,101.975766,7/18/2020,8764,122,8546,96
Maldives,3.2028,73.2207,7/18/2020,2930,15,2354,561
Malta,35.9375,14.3754,7/18/2020,675,9,662,4
Mauritania,21.0079,-10.9408,7/18/2020,5813,153,3279,2381
Mauritius,-20.348404,57.552152,7/18/2020,343,10,331,2
Mexico,23.6345,-102.5528,7/18/2020,338913,38888,271239,28786
Moldova,47.4116,28.3699,7/18/2020,20794,680,14183,5931
Monaco,43.7333,7.4167,7/18/2020,109,4,98,7
Mongolia,46.8625,103.8467,7/18/2020,287,0,213,74
Montenegro,42.708678,19.37439,7/18/2020,2072,30,378,1664
Morocco,31.7917,-7.0926,7/18/2020,17015,269,14620,2126
Namibia,-22.9576,18.4904,7/18/2020,1203,2,32,1169
Nepal,28.1667,84.25,7/18/2020,17502,40,11637,5825
Netherlands,12.5211,-69.9683,7/18/2020,111,3,100,8
Netherlands,12.1696,-68.99,7/18/2020,28,1,24,3
Netherlands,18.0425,-63.0548,7/18/2020,79,15,63,1
Netherlands,52.1326,5.2913,7/18/2020,51581,6136,0,45445
New Zealand,-40.9006,174.886,7/18/2020,1553,22,1506,25
Nicaragua,12.865416,-85.207229,7/18/2020,3147,99,2282,766
Niger,17.607789,8.081666,7/18/2020,1104,69,1014,21
Nigeria,9.082,8.6753,7/18/2020,36107,778,14938,20391
North Macedonia,41.6086,21.7453,7/18/2020,9026,414,4727,3885
Norway,60.472,8.4689,7/18/2020,9028,255,8138,635
Oman,21.512583,55.923255,7/18/2020,65504,308,42772,22424
Pakistan,30.3753,69.3451,7/18/2020,263496,5568,204276,53652
Panama,8.538,-80.7821,7/18/2020,52261,1071,27494,23696
Papua New Guinea,-6.314993,143.95555,7/18/2020,16,0,8,8
Paraguay,-23.4425,-58.4438,7/18/2020,3629,29,1643,1957
Peru,-9.19,-75.0152,7/18/2020,349500,12998,238086,98416
Philippines,12.879721,121.774017,7/18/2020,65304,1773,22067,41464
Poland,51.9194,19.1451,7/18/2020,39746,1618,29924,8204
Portugal,39.3999,-8.2245,7/18/2020,48390,1684,33153,13553
Qatar,25.3548,51.1839,7/18/2020,106308,154,103023,3131
Romania,45.9432,24.9668,7/18/2020,36691,2009,22488,12194
Russia,61.52401,105.318756,7/18/2020,764215,12228,545909,206078
Rwanda,-1.9403,29.8739,7/18/2020,1539,5,819,715
Saint Lucia,13.9094,-60.9789,7/18/2020,23,0,19,4
Saint Vincent and the Grenadines,12.9843,-61.2872,7/18/2020,38,0,29,9
San Marino,43.9424,12.4578,7/18/2020,699,42,656,1
Saudi Arabia,23.885942,45.079162,7/18/2020,248416,2447,194218,51751
Senegal,14.4974,-14.4524,7/18/2020,8669,163,5859,2647
Serbia,44.0165,21.0059,7/18/2020,20498,461,15179,4858
Seychelles,-4.6796,55.492,7/18/2020,108,0,27,81
Singapore,1.2833,103.8333,7/18/2020,47655,27,43833,3795
Slovakia,48.669,19.699,7/18/2020,1976,28,1523,425
Slovenia,46.1512,14.9955,7/18/2020,1940,111,1568,261
Somalia,5.152149,46.199616,7/18/2020,3111,93,1452,1566
South Africa,-30.5595,22.9375,7/18/2020,350879,4948,182230,163701
Spain,40.463667,-3.74922,7/18/2020,260255,28420,150376,81459
Sri Lanka,7.873054,80.771797,7/18/2020,2703,11,2023,669
Sudan,12.8628,30.2176,7/18/2020,10682,673,5637,4372
Suriname,3.9193,-56.0278,7/18/2020,1001,20,610,371
Sweden,60.128161,18.643501,7/18/2020,77281,5619,0,71662
Switzerland,46.8182,8.2275,7/18/2020,33492,1969,29900,1623
Taiwan*,23.7,121.0,7/18/2020,451,7,440,4
Tanzania,-6.369028,34.888822,7/18/2020,509,21,183,305
Thailand,15.870032,100.992541,7/18/2020,3246,58,3096,92
Togo,8.6195,0.8248,7/18/2020,774,15,548,211
Trinidad and Tobago,10.6918,-61.2225,7/18/2020,137,8,124,5
Tunisia,33.886917,9.537499,7/18/2020,1348,50,1095,203
Turkey,38.9637,35.2433,7/18/2020,218717,5475,201013,12229
Uganda,1.373333,32.290275,7/18/2020,1062,0,1023,39
Ukraine,48.3794,31.1656,7/18/2020,59333,1496,31479,26358
United Arab Emirates,23.424076,53.847818,7/18/2020,56711,338,48917,7456
United Kingdom,32.3078,-64.7505,7/18/2020,153,9,137,7
United Kingdom,19.3133,-81.2546,7/18/2020,203,1,200,2
United Kingdom,49.3723,-2.3644,7/18/2020,583,47,529,7
United Kingdom,36.1408,-5.3536,7/18/2020,180,0,180,0
United Kingdom,54.2361,-4.5481,7/18/2020,336,24,312,0
United Kingdom,16.742498,-62.187366,7/18/2020,12,1,10,1
United Kingdom,55.3781,-3.436,7/18/2020,294066,45273,0,248793
Uruguay,-32.5228,-55.7658,7/18/2020,1044,33,921,90
USA,40.0,-100.0,7/18/2020,3711413,140119,1122720,2448574
Uzbekistan,41.377491,64.585262,7/18/2020,16186,83,9127,6976
Venezuela,6.4238,-66.5897,7/18/2020,11483,110,3972,7401
Vietnam,14.058324,108.277199,7/18/2020,382,0,357,25
Zambia,-13.133897,27.849332,7/18/2020,2980,120,1462,1398
Zimbabwe,-19.015438,29.154857,7/18/2020,1478,25,439,1014
Dominica,15.415,-61.371,7/18/2020,18,0,18,0
Grenada,12.1165,-61.679,7/18/2020,23,0,23,0
Mozambique,-18.665695,35.529562,7/18/2020,1435,10,0,1425
Syria,34.802075,38.996815,7/18/2020,496,25,0,471
Timor-Leste,-8.874217,125.727539,7/18/2020,24,0,0,24
Belize,17.1899,-88.4976,7/18/2020,40,2,22,16
Laos,19.85627,102.495496,7/18/2020,19,0,19,0
Libya,26.3351,17.228331,7/18/2020,1791,48,385,1358
West Bank and Gaza,31.9522,35.2332,7/18/2020,8204,59,1596,6549
Guinea-Bissau,11.8037,-15.1804,7/18/2020,1949,26,803,1120
Mali,17.570692,-3.996166,7/18/2020,2472,121,1809,542
Saint Kitts and Nevis,17.357822,-62.782998,7/18/2020,17,0,15,2
Canada,64.8255,-124.8457,7/18/2020,5,0,0,5
Canada,64.2823,-135.0,7/18/2020,13,0,0,13
Kosovo,42.602636,20.902977,7/18/2020,5617,130,2811,2676
Burma,21.9162,95.956,7/18/2020,340,6,273,61
United Kingdom,18.2206,-63.0686,7/18/2020,3,0,3,0
United Kingdom,18.4207,-64.64,7/18/2020,8,1,7,0
United Kingdom,21.694,-71.7979,7/18/2020,75,2,22,51
Botswana,-22.3285,24.6849,7/18/2020,522,1,48,473
Burundi,-3.3731,29.9189,7/18/2020,310,1,207,102
Sierra Leone,8.460555,-11.779889,7/18/2020,1701,65,1237,399
Malawi,-13.2543,34.3015,7/18/2020,2810,55,1111,1644
United Kingdom,-51.7963,-59.5236,7/18/2020,13,0,13,0
France,46.8852,-56.3159,7/18/2020,4,0,1,3
South Sudan,6.877,31.307,7/18/2020,2191,43,1175,973
Western Sahara,24.2155,-12.8858,7/18/2020,10,1,8,1
Sao Tome and Principe,0.1864,6.6131,7/18/2020,743,14,337,392
Yemen,15.552727,48.516388,7/18/2020,1581,443,701,437
Comoros,-11.6455,43.3333,7/18/2020,328,7,311,10
Tajikistan,38.861,71.2761,7/18/2020,6834,57,5529,1248
Lesotho,-29.61,28.2336,7/18/2020,359,6,69,284
Afghanistan,33.93911,67.709953,7/19/2020,35475,1181,23634,10660
Albania,41.1533,20.1683,7/19/2020,4090,112,2311,1667
Algeria,28.0339,1.6596,7/19/2020,23084,1078,16051,5955
Andorra,42.5063,1.5218,7/19/2020,880,52,803,25
Angola,-11.2027,17.8739,7/19/2020,705,29,221,455
Antigua and Barbuda,17.0608,-61.7964,7/19/2020,76,3,57,16
Argentina,-38.4161,-63.6167,7/19/2020,126755,2260,54105,70390
Armenia,40.0691,45.0382,7/19/2020,34877,641,23294,10942
Australia,-35.4735,149.0124,7/19/2020,113,3,107,3
Australia,-33.8688,151.2093,7/19/2020,3588,49,2988,551
Australia,-12.4634,130.8456,7/19/2020,31,0,29,2
Australia,-27.4698,153.0251,7/19/2020,1072,6,1061,5
Australia,-34.9285,138.6007,7/19/2020,444,4,440,0
Australia,-42.8821,147.3272,7/19/2020,228,13,215,0
Australia,-37.8136,144.9631,7/19/2020,5942,39,2933,2970
Australia,-31.9505,115.8605,7/19/2020,651,9,622,20
Austria,47.5162,14.5501,7/19/2020,19655,711,17599,1345
Azerbaijan,40.1431,47.5769,7/19/2020,27521,354,18967,8200
Bahamas,25.025885,-78.035889,7/19/2020,153,11,91,51
Bahrain,26.0275,50.55,7/19/2020,36422,126,32372,3924
Bangladesh,23.685,90.3563,7/19/2020,204525,2618,111642,90265
Barbados,13.1939,-59.5432,7/19/2020,105,7,91,7
Belarus,53.7098,27.9534,7/19/2020,66095,499,58204,7392
Belgium,50.8333,4.469936,7/19/2020,63706,9800,17289,36617
Benin,9.3077,2.3158,7/19/2020,1602,31,782,789
Bhutan,27.5142,90.4336,7/19/2020,89,0,82,7
Bolivia,-16.2902,-63.5887,7/19/2020,59582,2151,18553,38878
Bosnia and Herzegovina,43.9159,17.6791,7/19/2020,8340,249,3669,4422
Brazil,-14.235,-51.9253,7/19/2020,2098389,79488,1459072,559829
Brunei,4.5353,114.7277,7/19/2020,141,3,138,0
Bulgaria,42.7339,25.4858,7/19/2020,8733,300,4106,4327
Burkina Faso,12.2383,-1.5616,7/19/2020,1052,53,901,98
Cabo Verde,16.5388,-23.0418,7/19/2020,2045,21,973,1051
Cambodia,11.55,104.9167,7/19/2020,171,0,136,35
Cameroon,3.848,11.5021,7/19/2020,16157,373,13728,2056
Canada,53.9333,-116.5765,7/19/2020,9219,167,0,9052
Canada,53.7267,-127.6476,7/19/2020,3198,189,0,3009
Canada,53.7609,-98.8139,7/19/2020,343,7,0,336
Canada,46.5653,-66.4619,7/19/2020,169,2,0,167
Canada,53.1355,-57.6604,7/19/2020,262,3,0,259
Canada,44.682,-63.7443,7/19/2020,1067,63,0,1004
Canada,51.2538,-85.3232,7/19/2020,39434,2794,0,36640
Canada,46.5107,-63.4168,7/19/2020,36,0,0,36
Canada,52.9399,-73.5491,7/19/2020,57466,5655,0,51811
Canada,52.9399,-106.4509,7/19/2020,943,15,0,928
Central African Republic,6.6111,20.9394,7/19/2020,4485,55,1348,3082
Chad,15.4542,18.7322,7/19/2020,889,75,801,13
Chile,-35.6751,-71.543,7/19/2020,330930,8503,301794,20633
China,31.8257,117.2264,7/19/2020,991,6,985,0
China,40.1824,116.4142,7/19/2020,929,9,804,116
China,30.0572,107.874,7/19/2020,583,6,576,1
China,26.0789,117.9874,7/19/2020,364,1,361,2
China,35.7518,104.2861,7/19/2020,167,2,165,0
China,23.3417,113.4244,7/19/2020,1659,8,1637,14
China,23.8298,108.7881,7/19/2020,255,2,252,1
China,26.8154,106.8748,7/19/2020,147,2,145,0
China,19.1959,109.7453,7/19/2020,171,6,165,0
China,39.549,116.1306,7/19/2020,349,6,0,343
China,47.862,127.7615,7/19/2020,947,13,934,0
China,37.8957,114.9042,7/19/2020,1276,22,0,1254
China,22.3,114.2,7/19/2020,1777,12,1294,471
China,30.9756,112.2707,7/19/2020,68135,4512,63623,0
China,27.6104,111.7088,7/19/2020,1019,4,1015,0
China,44.0935,113.9448,7/19/2020,249,1,237,11
China,32.9711,119.455,7/19/2020,654,0,654,0
China,27.614,115.7221,7/19/2020,932,1,931,0
China,43.6661,126.1923,7/19/2020,155,2,153,0
China,41.2956,122.6085,7/19/2020,164,2,154,8
China,22.1667,113.55,7/19/2020,46,0,46,0
China,37.2692,106.1655,7/19/2020,75,0,75,0
China,35.7452,95.9956,7/19/2020,18,0,18,0
China,35.1917,108.8701,7/19/2020,322,3,316,3
China,36.3427,118.1498,7/19/2020,798,7,785,6
China,31.202,121.4491,7/19/2020,733,7,707,19
China,37.5777,112.2922,7/19/2020,201,0,198,3
China,30.6171,102.7103,7/19/2020,602,3,592,7
China,39.3054,117.323,7/19/2020,203,3,195,5
China,31.6927,88.0924,7/19/2020,1,0,1,0
China,41.1129,85.2401,7/19/2020,123,3,73,47
China,24.974,101.487,7/19/2020,188,2,184,2
China,29.1832,120.0934,7/19/2020,1270,1,1267,2
Colombia,4.5709,-74.2973,7/19/2020,197278,6736,91793,98749
Congo (Brazzaville),-0.228,15.8277,7/19/2020,2633,49,626,1958
Congo (Kinshasa),-4.0383,21.7587,7/19/2020,8403,194,4335,3874
Costa Rica,9.7489,-83.7534,7/19/2020,11114,62,2966,8086
Cote d'Ivoire,7.54,-5.5471,7/19/2020,14119,92,8366,5661
Croatia,45.1,15.2,7/19/2020,4345,120,3018,1207
Cuba,21.521757,-77.781167,7/19/2020,2446,87,2308,51
Cyprus,35.1264,33.4299,7/19/2020,1038,19,845,174
Czechia,49.8175,15.473,7/19/2020,13945,359,8761,4825
Denmark,61.8926,-6.9118,7/19/2020,191,0,188,3
Greenland,71.7069,-42.6043,7/19/2020,13,0,13,0
Denmark,56.2639,9.5018,7/19/2020,13173,611,12209,353
Djibouti,11.8251,42.5903,7/19/2020,5011,56,4838,117
Dominican Republic,18.7357,-70.1627,7/19/2020,52855,981,25094,26780
Ecuador,-1.8312,-78.1834,7/19/2020,74013,5313,31901,36799
Egypt,26.820553,30.802498,7/19/2020,87775,4302,28380,55093
El Salvador,13.7942,-88.8965,7/19/2020,11846,335,6705,4806
Equatorial Guinea,1.6508,10.2679,7/19/2020,3071,51,842,2178
Eritrea,15.1794,39.7823,7/19/2020,251,0,155,96
Estonia,58.5953,25.0136,7/19/2020,2021,69,1912,40
Eswatini,-26.5225,31.4659,7/19/2020,1793,21,822,950
Ethiopia,9.145,40.4897,7/19/2020,9503,167,2430,6906
Fiji,-17.7134,178.065,7/19/2020,27,0,18,9
Finland,61.92411,25.748151,7/19/2020,7335,328,6880,127
France,3.9339,-53.1258,7/19/2020,6655,37,4272,2346
France,-17.6797,149.4068,7/19/2020,62,0,60,2
France,16.265,-61.551,7/19/2020,195,14,172,9
France,-12.8275,45.166244,7/19/2020,2782,37,2591,154
France,-20.904305,165.618042,7/19/2020,22,0,21,1
France,-21.1151,55.5364,7/19/2020,628,3,472,153
France,17.9,-62.8333,7/19/2020,6,0,6,0
France,18.0708,-63.0501,7/19/2020,46,3,39,4
France,14.6415,-61.0242,7/19/2020,262,15,98,149
France,46.2276,2.2137,7/19/2020,201281,30046,71639,99596
Gabon,-0.8037,11.6094,7/19/2020,6315,46,3865,2404
Gambia,13.4432,-15.3101,7/19/2020,93,4,49,40
Georgia,42.3154,43.3569,7/19/2020,1028,15,899,114
Germany,51.165691,10.451526,7/19/2020,202735,9092,187400,6243
Ghana,7.9465,-1.0232,7/19/2020,27667,148,23249,4270
Greece,39.0742,21.8243,7/19/2020,4007,194,1374,2439
Guatemala,15.7835,-90.2308,7/19/2020,38677,1485,23365,13827
Guinea,9.9456,-9.6966,7/19/2020,6544,39,5511,994
Guyana,4.860416,-58.93018,7/19/2020,336,19,163,154
Haiti,18.9712,-72.2852,7/19/2020,7053,146,3877,3030
Holy See,41.9029,12.4534,7/19/2020,12,0,12,0
Honduras,15.2,-86.2419,7/19/2020,33835,900,3801,29134
Hungary,47.1625,19.5033,7/19/2020,4333,596,3223,514
Iceland,64.9631,-19.0208,7/19/2020,1839,10,1815,14
India,20.593684,78.96288,7/19/2020,1118206,27497,700087,390622
Indonesia,-0.7893,113.9213,7/19/2020,86521,4143,45401,36977
Iran,32.427908,53.688046,7/19/2020,273788,14188,237788,21812
Iraq,33.223191,43.679291,7/19/2020,92530,3781,60528,28221
Ireland,53.1424,-7.6921,7/19/2020,25760,1753,23364,643
Israel,31.046051,34.851612,7/19/2020,50289,409,21675,28205
Italy,41.87194,12.56738,7/19/2020,244434,35045,196949,12440
Jamaica,18.1096,-77.2975,7/19/2020,790,10,693,87
Japan,36.204824,138.252924,7/19/2020,25446,986,19211,5249
Jordan,31.24,36.51,7/19/2020,1218,11,1024,183
Kazakhstan,48.0196,66.9237,7/19/2020,71838,375,43029,28434
Kenya,-0.0236,37.9062,7/19/2020,13353,234,5122,7997
South Korea,35.907757,127.766922,7/19/2020,13771,296,12572,903
Kuwait,29.31166,47.481766,7/19/2020,59204,408,49687,9109
Kyrgyzstan,41.20438,74.766098,7/19/2020,27143,1037,13109,12997
Latvia,56.8796,24.6032,7/19/2020,1192,31,1022,139
Lebanon,33.8547,35.8623,7/19/2020,2859,40,1515,1304
Liberia,6.428055,-9.429499,7/19/2020,1091,70,534,487
Liechtenstein,47.14,9.55,7/19/2020,86,1,83,2
Lithuania,55.1694,23.8813,7/19/2020,1932,80,1600,252
Luxembourg,49.8153,6.1296,7/19/2020,5605,111,4333,1161
Madagascar,-18.766947,46.869107,7/19/2020,7049,59,3498,3492
Malaysia,4.210484,101.975766,7/19/2020,8779,123,8553,103
Maldives,3.2028,73.2207,7/19/2020,2966,15,2362,589
Malta,35.9375,14.3754,7/19/2020,677,9,662,6
Mauritania,21.0079,-10.9408,7/19/2020,5873,155,3436,2282
Mauritius,-20.348404,57.552152,7/19/2020,343,10,331,2
Mexico,23.6345,-102.5528,7/19/2020,344224,39184,254941,50099
Moldova,47.4116,28.3699,7/19/2020,20980,684,14376,5920
Monaco,43.7333,7.4167,7/19/2020,109,4,98,7
Mongolia,46.8625,103.8467,7/19/2020,287,0,213,74
Montenegro,42.708678,19.37439,7/19/2020,2188,32,385,1771
Morocco,31.7917,-7.0926,7/19/2020,17236,273,14921,2042
Namibia,-22.9576,18.4904,7/19/2020,1247,3,35,1209
Nepal,28.1667,84.25,7/19/2020,17658,40,11695,5923
Netherlands,12.5211,-69.9683,7/19/2020,113,3,100,10
Netherlands,12.1696,-68.99,7/19/2020,28,1,24,3
Netherlands,18.0425,-63.0548,7/19/2020,79,15,63,1
Netherlands,52.1326,5.2913,7/19/2020,51725,6136,0,45589
New Zealand,-40.9006,174.886,7/19/2020,1554,22,1506,26
Nicaragua,12.865416,-85.207229,7/19/2020,3147,99,2282,766
Niger,17.607789,8.081666,7/19/2020,1104,69,1014,21
Nigeria,9.082,8.6753,7/19/2020,36663,789,15105,20769
North Macedonia,41.6086,21.7453,7/19/2020,9153,422,4810,3921
Norway,60.472,8.4689,7/19/2020,9028,255,8138,635
Oman,21.512583,55.923255,7/19/2020,66661,318,44004,22339
Pakistan,30.3753,69.3451,7/19/2020,265083,5599,205929,53555
Panama,8.538,-80.7821,7/19/2020,53468,1096,28482,23890
Papua New Guinea,-6.314993,143.95555,7/19/2020,16,0,8,8
Paraguay,-23.4425,-58.4438,7/19/2020,3721,31,1918,1772
Peru,-9.19,-75.0152,7/19/2020,353590,13187,241955,98448
Philippines,12.879721,121.774017,7/19/2020,67456,1831,22465,43160
Poland,51.9194,19.1451,7/19/2020,40104,1624,30292,8188
Portugal,39.3999,-8.2245,7/19/2020,48636,1689,33369,13578
Qatar,25.3548,51.1839,7/19/2020,106648,157,103377,3114
Romania,45.9432,24.9668,7/19/2020,37458,2026,22617,12815
Russia,61.52401,105.318756,7/19/2020,770311,12323,549387,208601
Rwanda,-1.9403,29.8739,7/19/2020,1582,5,834,743
Saint Lucia,13.9094,-60.9789,7/19/2020,23,0,19,4
Saint Vincent and the Grenadines,12.9843,-61.2872,7/19/2020,44,0,29,15
San Marino,43.9424,12.4578,7/19/2020,699,42,656,1
Saudi Arabia,23.885942,45.079162,7/19/2020,250920,2486,197735,50699
Senegal,14.4974,-14.4524,7/19/2020,8810,167,5948,2695
Serbia,44.0165,21.0059,7/19/2020,20894,472,15564,4858
Seychelles,-4.6796,55.492,7/19/2020,108,0,27,81
Singapore,1.2833,103.8333,7/19/2020,47912,27,44086,3799
Slovakia,48.669,19.699,7/19/2020,1979,28,1530,421
Slovenia,46.1512,14.9955,7/19/2020,1946,112,1568,266
Somalia,5.152149,46.199616,7/19/2020,3119,93,1457,1569
South Africa,-30.5595,22.9375,7/19/2020,364328,5033,191059,168236
Spain,40.463667,-3.74922,7/19/2020,260255,28420,150376,81459
Sri Lanka,7.873054,80.771797,7/19/2020,2724,11,2035,678
Sudan,12.8628,30.2176,7/19/2020,10992,693,5707,4592
Suriname,3.9193,-56.0278,7/19/2020,1029,21,627,381
Sweden,60.128161,18.643501,7/19/2020,77281,5619,0,71662
Switzerland,46.8182,8.2275,7/19/2020,33591,1969,30300,1322
Taiwan*,23.7,121.0,7/19/2020,451,7,440,4
Tanzania,-6.369028,34.888822,7/19/2020,509,21,183,305
Thailand,15.870032,100.992541,7/19/2020,3250,58,3096,96
Togo,8.6195,0.8248,7/19/2020,778,15,551,212
Trinidad and Tobago,10.6918,-61.2225,7/19/2020,137,8,124,5
Tunisia,33.886917,9.537499,7/19/2020,1374,50,1097,227
Turkey,38.9637,35.2433,7/19/2020,219641,5491,202010,12140
Uganda,1.373333,32.290275,7/19/2020,1065,0,1023,42
Ukraine,48.3794,31.1656,7/19/2020,60077,1504,31836,26737
United Arab Emirates,23.424076,53.847818,7/19/2020,56922,339,49269,7314
United Kingdom,32.3078,-64.7505,7/19/2020,153,9,137,7
United Kingdom,19.3133,-81.2546,7/19/2020,203,1,200,2
United Kingdom,49.3723,-2.3644,7/19/2020,583,47,529,7
United Kingdom,36.1408,-5.3536,7/19/2020,180,0,180,0
United Kingdom,54.2361,-4.5481,7/19/2020,336,24,312,0
United Kingdom,16.742498,-62.187366,7/19/2020,12,1,10,1
